Tattag,Tatzeit,Tatort,Stadt,Tatort2,Tbnr1,Geldbusse,lng,lat
06.01.2015,1139,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
06.01.2015,1201,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
06.01.2015,1256,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
06.01.2015,1300,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
06.01.2015,1306,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1627,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1632,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1635,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1642,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1646,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1703,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1703,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1651,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1801,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1812,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1830,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1843,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1854,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1909,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.04.2015,1710,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1412,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1413,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1448,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1450,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1534,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1540,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1624,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1824,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1550,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1554,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1611,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1631,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1635,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1637,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1637,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1646,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1650,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1652,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1739,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1802,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1723,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1814,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1826,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
24.08.2015,1835,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1213,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1200,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1212,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1229,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1230,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1253,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
21.10.2015,1314,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1631,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1646,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1658,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1659,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1633,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1550,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1554,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1604,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
03.12.2015,1623,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1551,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1553,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1608,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1611,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1615,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1620,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1620,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
08.12.2015,1629,Nieper Straße Grünstr.,Moers,Fahrtrichtung Krefelder Straße,141239,10,6.587737,51.407896
20.05.2015,1418,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141721,70,6.587737,51.407896
24.08.2015,1830,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141721,70,6.587737,51.407896
06.01.2015,1402,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
24.08.2015,1742,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
24.08.2015,1753,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
24.08.2015,1802,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
24.08.2015,1825,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
21.10.2015,1200,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
21.10.2015,1256,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
21.10.2015,1310,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
03.12.2015,1653,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141241,30,6.587737,51.407896
06.01.2015,1345,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
06.01.2015,1406,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
06.01.2015,1412,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
06.01.2015,1417,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
24.08.2015,1812,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
24.08.2015,1834,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
03.12.2015,1555,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
03.12.2015,1558,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
03.12.2015,1620,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
08.12.2015,1636,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
08.12.2015,1613,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141240,20,6.587737,51.407896
20.05.2015,1438,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,15,6.587737,51.407896
06.01.2015,1143,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
06.01.2015,1146,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
06.01.2015,1300,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
06.01.2015,1306,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
06.01.2015,1310,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
06.01.2015,1228,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
06.01.2015,1155,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1731,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1658,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1732,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1732,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1747,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1904,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
21.04.2015,1916,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
20.05.2015,1457,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
20.05.2015,1502,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
24.08.2015,1552,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
24.08.2015,1639,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
24.08.2015,1640,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
24.08.2015,1706,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
24.08.2015,1821,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
03.12.2015,1554,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
03.12.2015,1602,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
03.12.2015,1611,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
03.12.2015,1619,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
03.12.2015,1633,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
08.12.2015,1629,Nieper Straße Grünstr.,Moers,Fahrtrichtung Bahnhofstraße,141239,10,6.587737,51.407896
17.12.2015,823,Niephauser Str. 199b,Moers,Fahrtrichtung Stormstr.,103203,25,6.60158,51.48592
17.12.2015,738,Niephauser Str. 199b,Moers,Fahrtrichtung Stormstr.,103202,15,6.60158,51.48592
17.12.2015,814,Niephauser Str. 199b,Moers,Fahrtrichtung Stormstr.,103202,15,6.60158,51.48592
17.12.2015,858,Niephauser Str. 199b,Moers,Fahrtrichtung Stormstr.,103202,15,6.60158,51.48592
22.09.2015,801,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103204,40,6.60184,51.48600
22.09.2015,936,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103203,30,6.60184,51.48600
22.09.2015,846,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103203,25,6.60184,51.48600
22.09.2015,935,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103203,25,6.60184,51.48600
22.09.2015,754,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103202,15,6.60184,51.48600
22.09.2015,830,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103202,15,6.60184,51.48600
22.09.2015,1012,Niephauser Str. 201,Moers,Fahrtrichtung Stormstr.,103202,15,6.60184,51.48600
22.09.2015,825,Niephauser Str. 201,Moers,Fahrtrichtung Kamper Str.,103202,15,6.60184,51.48600
22.09.2015,943,Niephauser Str. 201,Moers,Fahrtrichtung Kamper Str.,103202,15,6.60184,51.48600
17.12.2015,814,Niephauser Str. 199b,Moers,Fahrtrichtung Kamper Str.,141238,35,6.60158,51.48592
28.01.2015,1428,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,37,6.62498,51.48193
28.01.2015,1346,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141714,160,6.62498,51.48193
04.11.2015,1223,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141712,120,6.62498,51.48193
04.11.2015,1108,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141712,80,6.62498,51.48193
28.01.2015,1319,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141238,35,6.62498,51.48193
17.02.2015,925,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141238,35,6.62498,51.48193
17.02.2015,1022,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141238,35,6.62498,51.48193
17.02.2015,1050,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141238,35,6.62498,51.48193
16.03.2015,925,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141238,35,6.62498,51.48193
04.11.2015,1112,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141238,35,6.62498,51.48193
04.11.2015,1205,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141238,35,6.62498,51.48193
17.02.2015,857,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,30,6.62498,51.48193
04.11.2015,1236,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,30,6.62498,51.48193
28.01.2015,1254,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
28.01.2015,1432,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
28.01.2015,1449,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
28.01.2015,1259,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
28.01.2015,1304,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
28.01.2015,1318,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
28.01.2015,1331,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
28.01.2015,1359,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
28.01.2015,1452,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
17.02.2015,915,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
17.02.2015,1032,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
17.02.2015,1033,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
17.02.2015,906,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
17.02.2015,936,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
17.02.2015,1021,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
17.02.2015,858,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
16.03.2015,1021,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
16.03.2015,915,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
16.03.2015,1019,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
04.11.2015,1151,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
04.11.2015,1241,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141237,25,6.62498,51.48193
04.11.2015,1104,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
04.11.2015,1157,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
04.11.2015,1208,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
04.11.2015,1210,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141237,25,6.62498,51.48193
16.03.2015,941,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141224,20,6.62498,51.48193
28.01.2015,1444,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1455,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1308,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1309,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1322,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1328,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1332,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1358,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1424,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1434,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1451,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1453,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1458,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1458,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1501,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
28.01.2015,1303,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1306,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1309,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1315,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1331,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1345,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1359,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1412,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1415,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1450,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
28.01.2015,1457,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,911,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,913,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,927,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,946,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,1000,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,1010,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,1041,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,1044,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,1053,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
17.02.2015,918,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,941,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,917,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,934,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,948,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1003,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1005,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1007,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1008,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1018,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1022,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1045,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1052,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1054,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1058,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,1059,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,901,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,903,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,910,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
17.02.2015,913,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,739,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,801,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,840,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,847,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,854,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,807,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,737,Oderstr. 34,Moers,Fahrtrichtung Rathausallee.,141236,15,6.62498,51.48193
16.03.2015,1022,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
16.03.2015,801,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
16.03.2015,825,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
16.03.2015,841,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
16.03.2015,855,Oderstr. 34,Moers,Fahrtrichtung Rheinberger Str.,141236,15,6.62498,51.48193
